STATION,NAME,DATE,TAVG,TMAX,TMIN,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",09/11/55,,71,47,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",09/12/55,,62,43,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",09/13/55,,66,42,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",09/14/55,,76,52,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",09/15/55,,72,52,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",09/16/55,,76,50,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",09/17/55,,89,55,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",09/18/55,,92,66,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",09/19/55,,90,66,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",09/20/55,,72,52,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",09/21/55,,59,45,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",09/22/55,,62,40,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",09/23/55,,65,43,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",09/24/55,,64,53,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",09/25/55,,61,43,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",09/26/55,,63,37,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",09/27/55,,67,41,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",09/28/55,,67,52,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",09/29/55,,74,44,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",09/30/55,,74,54,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/01/55,,57,40,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/02/55,,65,35,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/03/55,,69,39,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/04/55,,77,44,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/05/55,,67,57,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/06/55,,71,61,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/07/55,,83,57,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/08/55,,60,47,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/09/55,,67,43,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/10/55,,73,57,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/11/55,,75,55,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/12/55,,78,48,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/13/55,,66,50,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/14/55,,56,49,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/15/55,,57,52,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/16/55,,52,42,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/17/55,,52,41,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/18/55,,57,41,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/19/55,,57,41,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/20/55,,62,44,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/21/55,,58,39,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/22/55,,48,33,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/23/55,,67,32,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/24/55,,68,36,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/25/55,,41,32,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/26/55,,51,38,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/27/55,,63,35,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/28/55,,76,42,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/29/55,,68,50,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/30/55,,60,43,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10/31/55,,55,37,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/01/55,,60,33,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/02/55,,65,50,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/03/55,,58,37,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/04/55,,40,35,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/05/55,,42,33,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/06/55,,53,27,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/07/55,,46,36,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/08/55,,38,32,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/09/55,,45,32,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/10/55,,48,29,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/11/55,,47,36,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/12/55,,57,44,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/13/55,,56,44,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/14/55,,60,33,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/15/55,,42,32,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/16/55,,67,38,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/17/55,,38,20,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/18/55,,35,31,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/19/55,,33,26,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/20/55,,35,25,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/21/55,,38,31,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/22/55,,33,24,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/23/55,,54,32,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/24/55,,41,29,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/25/55,,35,27,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/26/55,,32,27,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/27/55,,40,28,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/28/55,,42,12,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/29/55,,30,10,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11/30/55,,35,22,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/01/55,,33,17,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/02/55,,36,28,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/03/55,,39,36,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/04/55,,56,35,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/05/55,,39,24,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/06/55,,28,13,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/07/55,,34,25,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/08/55,,35,26,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/09/55,,30,21,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/10/55,,24,20,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/11/55,,28,22,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/12/55,,28,19,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/13/55,,32,21,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/14/55,,36,22,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/15/55,,33,12,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/16/55,,26,13,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/17/55,,31,18,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/18/55,,28,23,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/19/55,,23,11,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/20/55,,11,-1,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/21/55,,10,0,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/22/55,,23,3,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/23/55,,32,7,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/24/55,,48,32,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/25/55,,41,21,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/26/55,,26,11,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/27/55,,19,15,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/28/55,,25,14,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/29/55,,36,25,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/30/55,,30,13,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12/31/55,,25,19,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/01/56,,25,5,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/02/56,,34,6,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/03/56,,37,32,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/04/56,,35,31,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/05/56,,31,29,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/06/56,,30,24,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/07/56,,25,18,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/08/56,,19,11,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/09/56,,36,14,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/10/56,,37,36,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/11/56,,36,34,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/12/56,,35,27,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/13/56,,29,21,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/14/56,,28,17,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/15/56,,34,14,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/16/56,,28,14,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/17/56,,24,16,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/18/56,,26,14,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/19/56,,19,13,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/20/56,,21,15,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/21/56,,29,16,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/22/56,,29,7,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/23/56,,22,11,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/24/56,,20,10,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/25/56,,21,12,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/26/56,,21,11,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/27/56,,22,12,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/28/56,,32,8,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/29/56,,37,32,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/30/56,,33,24,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",01/31/56,,25,15,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/01/56,,28,16,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/02/56,,35,24,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/03/56,,29,11,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/04/56,,35,0,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/05/56,,33,24,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/06/56,,36,17,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/07/56,,37,33,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/08/56,,45,33,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/09/56,,36,31,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/10/56,,35,31,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/11/56,,34,32,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/12/56,,37,31,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/13/56,,33,23,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/14/56,,44,22,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/15/56,,40,24,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/16/56,,25,16,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/17/56,,34,16,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/18/56,,36,31,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/19/56,,35,22,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/20/56,,31,17,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/21/56,,20,10,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/22/56,,20,9,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/23/56,,22,10,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/24/56,,37,9,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/25/56,,50,23,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/26/56,,32,19,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/27/56,,30,23,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/28/56,,27,19,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",02/29/56,,26,18,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/01/56,,47,15,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/02/56,,48,34,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/03/56,,45,30,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/04/56,,38,30,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/05/56,,44,33,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/06/56,,47,34,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/07/56,,42,27,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/08/56,,35,22,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/09/56,,32,20,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/10/56,,36,20,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/11/56,,57,29,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/12/56,,31,26,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/13/56,,41,21,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/14/56,,34,27,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/15/56,,27,13,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/16/56,,22,17,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/17/56,,21,6,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/18/56,,26,0,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/19/56,,28,12,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/20/56,,35,9,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/21/56,,37,12,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/22/56,,37,21,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/23/56,,34,25,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/24/56,,25,20,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/25/56,,29,9,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/26/56,,37,25,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/27/56,,31,18,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/28/56,,36,17,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/29/56,,47,30,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/30/56,,36,29,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",03/31/56,,34,27,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/01/56,,45,24,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/02/56,,47,33,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/03/56,,69,41,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/04/56,,69,42,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/05/56,,58,39,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/06/56,,64,35,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/07/56,,47,32,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/08/56,,38,29,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/09/56,,43,25,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/10/56,,48,27,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/11/56,,52,30,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/12/56,,62,29,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/13/56,,45,33,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/14/56,,61,28,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/15/56,,63,48,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/16/56,,49,38,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/17/56,,45,36,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/18/56,,44,32,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/19/56,,45,30,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/20/56,,36,26,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/21/56,,51,25,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/22/56,,46,34,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/23/56,,43,29,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/24/56,,43,27,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/25/56,,54,25,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/26/56,,50,38,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/27/56,,63,34,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/28/56,,63,43,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/29/56,,48,39,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",04/30/56,,50,37,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/01/56,,54,32,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/02/56,,55,36,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/03/56,,58,44,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/04/56,,46,36,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/05/56,,60,34,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/06/56,,55,43,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/07/56,,50,39,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/08/56,,46,31,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/09/56,,64,33,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/10/56,,62,43,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/11/56,,72,40,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/12/56,,79,58,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/13/56,,74,60,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/14/56,,81,48,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/15/56,,63,44,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/16/56,,50,31,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/17/56,,50,29,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/18/56,,58,41,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/19/56,,57,40,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/20/56,,50,34,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/21/56,,71,40,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/22/56,,82,56,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/23/56,,68,36,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/24/56,,50,31,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/25/56,,62,32,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/26/56,,70,41,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/27/56,,69,50,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/28/56,,58,45,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/29/56,,78,40,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/30/56,,80,65,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",05/31/56,,80,65,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/01/56,,65,47,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/02/56,,55,45,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/03/56,,65,46,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/04/56,,64,50,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/05/56,,66,51,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/06/56,,75,46,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/07/56,,81,51,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/08/56,,81,55,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/09/56,,79,56,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/10/56,,79,59,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/11/56,,82,54,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/12/56,,88,61,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/13/56,,92,69,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/14/56,,92,69,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/15/56,,92,65,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/16/56,,79,65,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/17/56,,76,62,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/18/56,,66,50,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/19/56,,78,42,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/20/56,,80,58,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/21/56,,82,65,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/22/56,,83,65,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/23/56,,76,58,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/24/56,,84,58,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/25/56,,73,54,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/26/56,,83,50,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/27/56,,79,64,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/28/56,,65,56,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/29/56,,71,50,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",06/30/56,,89,55,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/01/56,,92,66,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/02/56,,81,62,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/03/56,,78,58,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/04/56,,71,60,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/05/56,,64,58,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/06/56,,64,58,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/07/56,,78,57,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/08/56,,90,63,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/09/56,,79,61,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/10/56,,72,60,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/11/56,,80,58,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/12/56,,75,62,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/13/56,,72,63,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/14/56,,76,61,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/15/56,,76,59,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/16/56,,74,58,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/17/56,,74,57,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/18/56,,76,51,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/19/56,,80,50,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/20/56,,71,65,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/21/56,,81,64,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/22/56,,82,65,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",07/23/56,,80,66,
